,CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
175,51710000600,Virginia,Norfolk,1,4327,1766,0,0,0,1,1,1,0,0,1,10.6,52976,1,1,1,1,1,0,0,0,1900.587224,4326.999964,1900.587224,852.289276,1923.16209,852.289276,4326.999964,0.999999992,1923.16209,0.444456226,1207.999996,0.279177258,258.9999998,0.059856714,2208.999994,0.510515367,1622.999988,0.375086662,83.99999997,0.019412988,22.9999994,0.005315461,14.00000004,0.003235498,374.0000007,0.086434019,442.9999976,0.102380402,61.4650949,0.034804697,208.0046197,0.11778291,1900.587224,0.439239016,852.289276,0.19697002,609.390325,0.140834371,87.17525012,0.020146811,737.3630073,0.170409754,937.254621,0.216606106,35.27418846,0.008152112,8.039308786,0.001857941,5.987606535,0.001383778,176.6685026,0.040829328,189.5989569,0.043817647,26.61330901,0.015069824,87.34920213,0.049461609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1208,259,2209,1623,84,23,14,374,443,63,204
176,51710000700,Virginia,Norfolk,1,2864,1138,0,0,0,0,0,0,0,0,0,8.4,64032,1,1,1,1,1,0,0,0,2864.000044,2864.000044,2864.000044,551.5432608,551.5432608,551.5432608,2864.000044,1.000000015,551.5432608,0.192577954,684.0000111,0.23882682,305.0000037,0.106494415,2131.000022,0.744064254,452.9999997,0.158170391,89.00000052,0.031075419,3.000000067,0.001047486,10.99999993,0.003840782,177.0000006,0.061801676,189.0000022,0.065991621,94.53953584,0.083075163,137.5258321,0.12084871,2864.000044,1.000000015,551.5432608,0.192577954,684.0000111,0.23882682,305.0000037,0.106494415,2131.000022,0.744064254,452.9999997,0.158170391,89.00000052,0.031075419,3.000000067,0.001047486,10.99999993,0.003840782,177.0000006,0.061801676,189.0000022,0.065991621,94.53953584,0.083075163,137.5258321,0.12084871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,684,305,2131,453,89,3,11,177,189,89,131
177,51710000800,Virginia,Norfolk,1,2075,925,0,0,0,1,1,1,0,0,1,15.5,44423,1,1,1,1,1,0,0,0,1873.892222,2075.000005,1873.892222,589.1610056,642.0201502,589.1610056,2075.000005,1.000000003,642.0201502,0.309407301,424.9999999,0.204819277,164.0000036,0.079036146,1325.000006,0.63855422,449.9999953,0.216867468,114.9999993,0.055421686,9,0.004337349,23.99999954,0.011566265,152.0000003,0.073253012,187.9999988,0.090602409,27.03437797,0.029226355,45.38100182,0.049060543,1873.892222,0.903080589,589.1610056,0.283933015,373.6952941,0.180094118,145.1049311,0.069930087,1160.176927,0.55912141,437.2586143,0.210727043,108.5059046,0.052292002,9,0.004337349,21.87523038,0.01054228,137.0755446,0.066060503,173.6013365,0.083663295,24.90276782,0.026921911,41.80443594,0.045193985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,425,164,1325,450,115,9,24,152,188,28,47
178,51710000901,Virginia,Norfolk,1,5472,1001,0,1675,0.3061038,1,1,1,0,0,1,13.5,44060,1,1,1,1,1,0,0,0,2540.876038,4707.966887,2540.876038,1637.20137,3033.556035,1637.20137,4707.966887,0.860374066,3033.556035,0.55437793,1486.357415,0.271629645,7.45486419,0.001362366,2752.75013,0.503061062,1298.816304,0.237356781,87.51810242,0.015993805,21.48476308,0.003926309,52.91681745,0.009670471,494.4807203,0.090365629,650.3116531,0.118843504,0,0,15.25397379,0.015238735,2540.876038,0.464341381,1637.20137,0.299196157,694.8437955,0.126981688,3.781471359,0.000691058,1540.309342,0.28148928,630.2324759,0.115174064,55.97769895,0.010229843,7.899800384,0.001443677,39.20692648,0.007165008,267.2497649,0.048839504,357.8119179,0.065389605,0,0,9.170286967,0.009161126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598,1857,11,3123,1584,106,22,53,584,752,0,19
179,51710000902,Virginia,Norfolk,1,3541,431,0,2137,0.6035019,1,1,1,0,0,1,2.5,43065,1,1,1,1,1,0,0,0,2463.184996,3529.498623,2463.184996,1178.904037,1689.252011,1178.904037,3529.498623,0.996751941,1689.252011,0.477055072,588.9999852,0.166337189,0.053358167,1.50687E-05,2308.498613,0.65193409,777.9999924,0.219711944,90.0000007,0.025416549,14.99999991,0.004236091,44.99999986,0.012708274,293.0000003,0.082744987,400.9999983,0.113244846,0,0,13.25749556,0.03075985,2463.184996,0.695618468,1178.904037,0.332929691,134.0727995,0.037862976,0,0,1693.375078,0.478219451,471.09725,0.133040737,59.42466877,0.016781889,14.99999991,0.004236091,35.00000049,0.009884214,189.2880204,0.053456092,292.6038832,0.082633121,0,0,3.122131121,0.007243924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,589,1,2320,778,90,15,45,293,401,0,15
180,51710001100,Virginia,Norfolk,1,2593,1229,0,0,0,0,1,0,0,0,1,21.2,39659,0,1,0,1,0,0,0,0,0,1007.472232,0,0,363.1976229,0,1007.472232,0.388535377,363.1976229,0.140068501,164.390012,0.063397614,58.7568804,0.022659807,466.594776,0.179943994,322.0827107,0.124212384,134.6249135,0.051918594,3.041176215,0.001172841,4.551470265,0.001755291,76.57719915,0.029532279,97.16512394,0.037472088,66.50584623,0.054113789,61.73873751,0.050234937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,487,145,1110,865,401,5,10,202,225,142,151
181,51710001200,Virginia,Norfolk,1,3490,1650,0,0,0,0,0,0,0,1,0,13.4,63656,1,1,1,1,1,0,0,1,3376.464,3489.99996,3376.464,1160.0052,1180.265582,1160.0052,3489.99996,0.999999989,1180.265582,0.33818498,697.9999913,0.199999998,453.9999924,0.130085958,2473.99997,0.708882513,781.9999862,0.224068764,84.99999929,0.024355301,2.000000008,0.000573066,6.99999971,0.002005731,139.9999971,0.040114612,172.999999,0.0495702,158.676441,0.09616754,75.54216849,0.045783132,3376.464,0.967468195,1160.0052,0.332379713,669.2600493,0.191765057,437.600476,0.125386956,2367.198723,0.678280436,778.7492796,0.223137329,81.56533082,0.023371155,2.000000008,0.000573066,6.99999971,0.002005731,139.9506604,0.040100476,172.8026523,0.049513654,155.103584,0.094002172,73.50139338,0.044546299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455,698,454,2474,782,85,2,7,140,173,162,76
182,51710001300,Virginia,Norfolk,1,2378,1161,0,0,0,0,1,0,0,0,1,17.3,35104,0,1,0,1,0,0,0,0,0,1407.430785,0,0,713.5550197,0,1407.430785,0.59185483,713.5550197,0.300065189,333.9952164,0.140452152,75.140221,0.031598074,531.4456591,0.223484297,710.3091979,0.298700251,35.61669652,0.014977585,3.408851281,0.001433495,12.20442563,0.005132223,114.4459565,0.048126979,147.4535091,0.062007363,71.82987739,0.061868973,136.4544849,0.117531856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,480,146,1023,1046,65,9,24,211,279,106,219
183,51710001400,Virginia,Norfolk,1,2470,1311,0,0,0,0,1,0,0,0,1,14.8,61250,0,1,0,1,0,0,0,0,0,680.6631965,0,0,153.3688132,0,680.6631965,0.275572144,153.3688132,0.062092637,121.2934751,0.04910667,133.0475798,0.053865417,564.5932007,0.228580243,51.95997479,0.021036427,30.61393368,0.012394305,0,0,4.166309364,0.001686765,29.32978036,0.011874405,29.46285317,0.011928281,23.41460103,0.017860108,46.42493216,0.035411848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,414,628,1557,687,86,0,10,130,123,353,218
184,51710001500,Virginia,Norfolk,1,1995,892,0,0,0,0,1,0,0,0,1,11.3,53861,0,1,0,1,0,0,0,0,78.24460596,1424.434782,78.24460596,25.53086951,394.9787452,25.53086951,1424.434782,0.714002397,394.9787452,0.197984333,245.7236718,0.12316976,129.6675256,0.064996253,950.193111,0.476287274,342.0024642,0.171429807,54.52244013,0.027329544,2.99999998,0.001503759,6.568599053,0.003292531,68.14817359,0.034159486,106.5218998,0.053394436,29.74695001,0.033348599,11.82622012,0.013258094,78.24460596,0.039220354,25.53086951,0.012797428,13.64110963,0.006837649,7.411106512,0.00371484,47.23386818,0.023676124,23.34819936,0.011703358,3.089153729,0.001548448,0,0,0.7342107,0.000368025,3.839172237,0.001924397,6.18834734,0.003101928,1.297868672,0.00145501,0.643563127,0.000721483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,373,187,1366,428,68,17,13,103,132,44,16
185,51710001600,Virginia,Norfolk,1,1678,753,0,0,0,1,1,1,1,1,1,21.1,60125,1,1,1,1,1,0,0,1,955.6947758,1678.00002,955.6947758,272.1791362,578.6010682,272.1791362,1678.00002,1.000000012,578.6010682,0.344815893,386.0000098,0.230035763,231.0000003,0.137663886,269.0000038,0.160309895,1214.00002,0.723480346,69.00000166,0.041120382,5.000000141,0.002979738,7.000000126,0.004171633,114.0000008,0.067938022,121.000003,0.072109656,227.9414385,0.302711074,157.4638122,0.209115289,955.6947758,0.569543966,272.1791362,0.162204491,243.7694241,0.145273793,87.95734965,0.052417968,100.588453,0.059945443,746.8363218,0.445075281,42.10736368,0.02509378,0.999031968,0.000595371,2.722359501,0.001622383,62.44125117,0.037211711,68.32326024,0.04071708,44.47001957,0.059057131,77.16451065,0.10247611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,386,231,269,1214,69,5,7,114,121,210,156
186,51710001700,Virginia,Norfolk,1,2246,1201,0,0,0,0,0,0,0,1,0,16.7,72222,1,1,1,1,1,0,0,1,825.6886157,2008.291929,825.6886157,319.8767403,780.4409409,319.8767403,2008.291929,0.894163815,780.4409409,0.347480383,410.9828226,0.182984338,405.5071946,0.180546391,1222.63959,0.54436313,630.3260998,0.280643856,48.34738518,0.021525995,0,0,10.71065497,0.004768769,96.26819738,0.042862065,83.87999281,0.03734639,222.3522585,0.185139266,165.305796,0.13764013,825.6886157,0.367626276,319.8767403,0.142420632,164.6636798,0.073314194,201.5019585,0.089715921,455.746511,0.202914742,310.9803847,0.138459655,14.34636315,0.006387517,0,0,2.473367544,0.001101232,42.14197693,0.018763124,26.44907771,0.011776081,88.7162314,0.073868636,70.62873553,0.058808273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,439,428,1321,737,63,0,11,114,102,278,204
187,51710002000,Virginia,Norfolk,1,1320,527,0,59,0.044697,0,0,0,0,0,0,4.8,77083,0,1,0,1,0,0,0,0,0,1055.688841,0,0,306.6805534,0,1055.688841,0.799764273,306.6805534,0.232333753,222.3652736,0.168458541,174.686426,0.132338202,839.5930811,0.636055364,132.3027791,0.100229378,10.05138757,0.007614688,2.00000006,0.001515152,7.063616506,0.005351225,64.67797506,0.048998466,48.82917586,0.0369918,20.80315115,0.03947467,42.51078696,0.08066563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,257,275,1039,177,14,2,10,78,59,23,47
188,51710002100,Virginia,Norfolk,1,1414,653,0,0,0,0,0,0,0,0,0,11.8,139821,0,0,0,0,0,0,0,0,0,242.6901777,0,0,44.51811581,0,242.6901777,0.171633789,44.51811581,0.031483816,45.86343539,0.032435244,60.49282452,0.042781347,221.207247,0.156440769,3.221725591,0.002278448,8.077100068,0.005712235,0,0,0,0,10.1841028,0.007202336,3.799025089,0.002686722,23.93804549,0.036658569,10.14592643,0.015537406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,297,319,1107,193,73,2,3,36,49,151,64
189,51710002200,Virginia,Norfolk,1,1905,779,0,0,0,0,0,0,0,0,0,3.7,133929,1,1,1,1,1,0,0,0,1000.263561,1904.99999,1000.263561,103.0072162,255.3979392,103.0072162,1904.99999,0.999999995,255.3979392,0.13406716,403.9999999,0.212073491,244.9999973,0.128608922,1691.999983,0.888188967,123.9999996,0.065091863,41.00000043,0.02152231,1.99999997,0.001049869,3.000000007,0.001574803,43.00000008,0.022572179,44.99999966,0.023622047,29.38339495,0.037719377,29.88227511,0.038359788,1000.263561,0.525072735,103.0072162,0.054072029,200.8291253,0.105422113,118.0211001,0.061953333,927.1686531,0.486702705,30.02577156,0.01576156,25.06794573,0.013159027,1.188154638,0.000623703,1.536317088,0.000806466,15.27671442,0.008019273,22.87191416,0.012006254,17.15551929,0.022022489,15.38720876,0.019752514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,404,245,1692,124,41,2,3,43,45,29,29
190,51710002300,Virginia,Norfolk,1,2028,823,0,0,0,0,0,0,0,0,0,12.4,121140,1,1,1,1,1,0,0,0,2026.637186,2028.000005,2026.637186,377.099909,377.616482,377.099909,2028.000005,1.000000002,377.616482,0.186201421,471.0000019,0.232248522,202.0000007,0.099605523,1760.000013,0.867850105,86.00000029,0.042406312,111.0000002,0.054733728,0,0,3.999999993,0.001972387,67.00000006,0.033037475,58.00000024,0.028599606,0,0,0,0,2026.637186,0.999328001,377.099909,0.185946701,470.7654184,0.232132849,201.7654172,0.099489851,1758.860607,0.867288268,85.94414708,0.042378771,110.8659525,0.054667629,0,0,3.999999993,0.001972387,66.96648814,0.033020951,57.92180574,0.028561048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,471,202,1760,86,111,0,4,67,58,0,0
191,51710002400,Virginia,Norfolk,1,3461,1271,0,0,0,0,0,0,0,0,0,9.2,113910,1,1,1,1,1,0,0,0,3461.000003,3461.000003,3461.000003,551.2776215,551.2776215,551.2776215,3461.000003,1.000000001,551.2776215,0.159282757,856.9999995,0.247616296,371.0000004,0.107194453,3236.000009,0.93498989,58.00000068,0.016758163,84.00000062,0.024270442,0,0,4.000000019,0.001155735,78.9999994,0.022825773,78.00000037,0.022536839,4.341880348,0.003416114,25.77047861,0.02027575,3461.000003,1.000000001,551.2776215,0.159282757,856.9999995,0.247616296,371.0000004,0.107194453,3236.000009,0.93498989,58.00000068,0.016758163,84.00000062,0.024270442,0,0,4.000000019,0.001155735,78.9999994,0.022825773,78.00000037,0.022536839,4.341880348,0.003416114,25.77047861,0.02027575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,857,371,3236,58,84,0,4,79,78,4,25
192,51710002500,Virginia,Norfolk,1,4748,808,0,2476,0.5214827,1,1,1,1,1,1,53.2,33295,1,1,1,1,1,0,0,1,2520.838313,4491.210777,2520.838313,1836.668987,3291.09108,1836.668987,4491.210777,0.945916339,3291.09108,0.693153134,339.5466048,0.071513607,142.7742094,0.03007039,2201.53677,0.463676658,1820.664516,0.383459249,203.9468806,0.042954271,11.00000089,0.002316765,11.68591025,0.002461228,242.3766173,0.05104815,193.7332572,0.040803129,114.3740807,0.14155208,155.8743495,0.192913799,2520.838313,0.530926351,1836.668987,0.386830031,12.00000017,0.00252738,6.447054615,0.001357846,1497.422225,0.315379576,734.3607576,0.154667388,130.1611291,0.027413886,10.00000083,0.00210615,6.000000417,0.00126369,142.8941162,0.030095644,108.1220359,0.022772122,6.536164546,0.008089313,10.16428044,0.012579555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709,424,158,2235,2031,212,11,13,246,199,123,166
193,51710002600,Virginia,Norfolk,1,3835,846,0,1737,0.4529335,1,1,1,0,0,1,58,46875,1,1,1,1,1,0,0,0,862.0102266,3566.824947,862.0102266,597.1306748,2712.253539,597.1306748,3566.824947,0.930071694,2712.253539,0.707236907,165.9915663,0.043283329,65.1633605,0.01699175,1674.077081,0.436525966,1229.938661,0.320714123,431.3843187,0.112486133,2.000000028,0.000521512,6.18378091,0.001612459,223.2411011,0.0582115,159.9621296,0.041711116,63.53513149,0.075100628,34.31757792,0.040564513,862.0102266,0.224774505,597.1306748,0.155705521,43.88843317,0.011444181,8.463431849,0.002206892,374.2274128,0.097582115,205.1820799,0.053502498,228.9553341,0.059701521,0,0,2.283109665,0.000595335,51.36228298,0.013393033,40.03521549,0.01043943,24.03413428,0.028409142,9.580946727,0.011324996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324,202,73,1773,1366,440,2,15,239,183,65,41
194,51710002700,Virginia,Norfolk,1,2900,1051,0,54,0.0186207,0,0,0,0,0,1,32.5,33000,0,0,0,0,0,0,0,0,0,74.29989326,0,0,37.39481056,0,74.29989326,0.025620653,37.39481056,0.012894762,7.548214048,0.002602832,10.54421707,0.003635937,20.32236958,0.007007714,52.84500718,0.018222416,0.486863375,0.000167884,0,0,0,0,0.645651668,0.000222639,2.87511991,0.000991421,8.325143017,0.007921164,12.49712877,0.011890703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206,784,266,368,2388,33,1,8,102,133,341,415
195,51710002800,Virginia,Norfolk,1,4151,1797,0,198,0.0476994,0,0,0,0,0,0,10,102321,0,1,0,1,0,0,0,0,146.3810405,4140.470452,146.3810405,37.06414413,1044.000004,37.06414413,4140.470452,0.997463371,1044.000004,0.251505662,693.1418438,0.166981894,523.7612226,0.126177119,2683.664323,0.646510316,1154.806142,0.278199504,86.99999996,0.020958805,7.999999973,0.001927246,25.00000004,0.006022645,182.0000019,0.043844857,156.0000021,0.037581306,94.53765037,0.052608598,72.84903172,0.04053925,146.3810405,0.035264043,37.06414413,0.008928968,29.38156596,0.00707819,25.23176041,0.006078478,115.9782139,0.027939825,18.19381791,0.004382996,7.796439916,0.001878208,0,0,0.669096947,0.000161189,3.74347125,0.000901824,4.935439322,0.001188976,2.056725916,0.001144533,2.405570075,0.001338659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,695,525,2688,1161,87,8,25,182,156,90,73
196,51710002900,Virginia,Norfolk,1,3973,1458,0,24,0.0060408,0,1,0,1,1,1,24.5,34825,0,1,0,1,0,0,0,1,94.8234148,2487.166074,94.8234148,64.40481329,1553.288628,64.40481329,2487.166074,0.626017134,1553.288628,0.390961145,631.7858571,0.159019848,197.8163395,0.049790169,260.0057566,0.065443181,2140.367307,0.538728242,8.231867391,0.002071953,2.993698657,0.000753511,2.836871028,0.000714038,72.73056274,0.018306208,53.75833269,0.013530917,277.7665604,0.190512044,296.7500709,0.203532285,94.8234148,0.023866956,64.40481329,0.016210625,15.96606421,0.004018642,11.57846797,0.002914288,6.089103937,0.001532621,88.06393385,0.022165601,0,0,0,0,0,0,0.670373887,0.000168732,1.56222257,0.00039321,17.38137972,0.011921385,13.68857569,0.009388598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340,1091,273,435,3380,13,4,6,135,110,347,400
197,51710003000,Virginia,Norfolk,1,1934,798,0,51,0.0263702,0,0,0,0,0,0,15.7,65595,0,1,0,1,0,0,0,0,81.73880768,1581.901196,81.73880768,31.34889555,496.9352693,31.34889555,1581.901196,0.817942707,496.9352693,0.256946882,293.12978,0.151566587,159.5418409,0.082493196,953.0606907,0.492792498,489.5673602,0.253137208,20.31834511,0.010505866,0.99999997,0.000517063,6.000000089,0.003102379,111.9547957,0.057887692,112.9653741,0.058410224,25.08567245,0.03143568,53.32427171,0.066822396,81.73880768,0.04226412,31.34889555,0.016209357,8.145159721,0.004211561,15.66624665,0.008100438,42.1564703,0.021797554,35.25945616,0.018231363,0,0,0,0,0,0,4.322880268,0.002235202,4.461115956,0.002306678,2.057437032,0.002578242,3.119612336,0.003909289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,371,193,1246,524,31,1,7,125,129,24,65
198,51710003100,Virginia,Norfolk,1,3116,1202,0,84,0.0269576,0,1,0,0,0,1,23.1,36082,0,1,0,1,0,0,0,0,0,1237.435039,0,0,743.6735478,0,1237.435039,0.397122927,743.6735478,0.238662884,357.7935431,0.114824629,92.46746157,0.029675052,274.3091681,0.088032467,877.3084349,0.281549562,11.44626418,0.003673384,0,0,2.297837466,0.000737432,72.07333824,0.023130083,79.6330096,0.025556165,81.94056003,0.068170183,78.96894974,0.065697962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,782,380,1037,1817,37,0,19,206,213,137,239
199,51710003200,Virginia,Norfolk,1,2642,947,0,0,0,0,1,0,1,1,1,20.2,47875,0,1,0,1,0,0,0,1,199.1841583,2642.000012,199.1841583,81.63788366,1084.151655,81.63788366,2642.000012,1.000000005,1084.151655,0.410352633,706.9999981,0.267600302,238.0000006,0.09008327,610.9999991,0.231264193,1867.000008,0.706661623,9.999999689,0.003785011,1,0.000378501,7.000000075,0.002649508,145.9999992,0.055261165,163.9999996,0.062074186,133.1064548,0.140555918,180.8090722,0.190928271,199.1841583,0.07539143,81.63788366,0.030900032,51.24657938,0.019396888,24.95014274,0.009443657,70.9404068,0.026851025,104.6529026,0.039611242,2.504781902,0.000948063,0,0,0,0,21.08606577,0.0079811,24.56169054,0.009296628,12.09804052,0.012775122,12.42329049,0.013118575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1108,707,238,611,1867,10,1,7,146,164,128,181
200,51710003300,Virginia,Norfolk,1,2651,940,0,10,0.0037722,0,1,0,0,0,1,10.9,53047,0,1,0,1,0,0,0,0,0,1393.272725,0,0,588.236296,0,1393.272725,0.525564966,588.236296,0.221892228,331.7913789,0.125157065,180.5060369,0.068089791,240.8080639,0.09083669,1075.38798,0.405653708,10.30775051,0.00388825,1,0.000377216,11.00000009,0.004149378,54.76892954,0.020659724,42.2901499,0.015952527,22.84539347,0.02430361,85.40841209,0.090860013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,647,303,360,2167,17,1,11,95,73,59,150
