CensusTract,State,County,Urban,year,OHU2010,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,laseniorshalf,laseniorshalfshare,lablackhalf,lablackhalfshare,laasianhalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,laseniors1,laseniors1share,lablack1,lablack1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lalowi10,lalowi10share,laseniors10,laseniors10share,lablack10,lablack10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lablack20,lablack20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractSeniors,TractBlack,TractHUNV
51650010306,Virginia,Hampton city,1,2019,2601,0.173092054,0,0,0,0,0,7.939683028,1,1,1,1,1,0,0,0,3657.489956,6026.768064,3657.489956,1239.045667,1899.21655,1239.045667,6026.768064,1899.21655,852.257581,13.41081953,2581.761471,40.62567225,4.211057226,59.35688054,2.282079221,139.5563759,5.365489271,3657.489956,57.55294975,1239.045667,19.49717808,492.2871731,7.746454337,1728.162145,27.1937395,52.48117935,2.017730848,81.91477263,3.149356887,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2002,925,2665,62
51650010307,Virginia,Hampton city,1,2019,2010,4.045701442,0,0,0,0,0,10.08963936,1,1,1,1,1,0,0,0,1662.848991,4872.000885,1662.848991,388.0670854,863.782122,388.0670854,4872.000885,863.782122,628.9236384,11.77980218,2398.5724,44.92549915,4.683780558,0,0,92.47420801,4.600706866,1662.848991,31.14532667,388.0670854,7.268535033,305.526202,5.722536094,899.3635432,16.84516844,0,0,32.54900655,1.61935356,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,913,677,2639,0
51650010309,Virginia,Hampton city,1,2019,1878,0,1,1,1,0,1,7.91399817,1,1,1,1,1,0,0,0,1214.547677,3607.26018,1214.547677,367.548468,1076.197494,367.548468,3607.26018,1076.197494,254.9761663,5.692702976,1792.481363,40.01967767,1.785446138,82.82413282,4.410230714,100.0483261,5.327386905,1214.547677,27.116492,367.548468,8.206038581,127.7013778,2.851113593,517.8687851,11.56215193,22.27260608,1.185974765,30.75263628,1.637520569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1273,362,2112,89
51650010310,Virginia,Hampton city,1,2019,1829,0.162412993,0,0,0,0,0,9.165834166,0,1,0,1,0,0,0,0,15.66649437,2944.581412,15.66649437,2.478233576,557.7488035,2.478233576,2944.581412,557.7488035,429.146265,9.956989906,1289.284006,29.91378204,2.775869223,29.66939593,1.622164895,47.36045234,2.589417843,15.66649437,0.363491749,2.478233576,5.75E-02,3.208800077,7.45E-02,3.020047188,7.01E-02,0.166102588,9.08E-03,0.245116666,1.34E-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,728,718,1749,47
51650010311,Virginia,Hampton city,1,2019,1815,0,0,0,0,0,0,10.12817819,0,1,0,1,0,0,0,0,NULL,1925.670777,NULL,NULL,603.9366712,NULL,1925.670777,603.9366712,186.9828259,4.229423794,944.1781656,21.35666514,1.064353656,50.82671222,2.800369819,66.08052936,3.640800516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1444,330,2335,125
51650010312,Virginia,Hampton city,1,2019,1259,0,0,1,0,0,1,5.137728258,0,1,0,1,0,0,0,0,NULL,3262.578765,NULL,NULL,904.9084829,NULL,3262.578765,904.9084829,477.3121973,14.14677526,713.4906994,21.14673086,1.983455256,43.34103639,3.442496934,88.52080693,7.031041059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,908,487,751,49
51650010313,Virginia,Hampton city,1,2019,3586,3.716469354,0,1,0,1,1,19.49049737,0,1,0,1,0,0,0,1,NULL,2252.301481,NULL,NULL,947.2544728,NULL,2252.301481,947.2544728,115.7518556,1.734629936,1466.490699,21.97648283,0.644457292,193.6338312,5.399716431,102.5982709,2.861078386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2770,821,3935,625
51650010314,Virginia,Hampton city,1,2019,788,0,1,1,1,0,1,26.12494539,1,1,1,1,1,0,0,0,966.4792924,1757.545058,966.4792924,417.6073403,641.301124,417.6073403,1757.545058,641.301124,146.1239792,7.890063674,842.4250553,45.487314,2.285035014,98.38484472,12.48538639,185.3083066,23.51628257,966.4792924,52.18570693,417.6073403,22.54899246,72.71561984,3.926329365,242.1218336,13.07353313,73.30816011,9.303066004,112.9397188,14.33245162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,827,159,907,110
51650010400,Virginia,Hampton city,1,2019,2714,0,0,1,0,1,1,37.82823602,0,1,0,1,0,0,0,1,NULL,3913.235282,NULL,NULL,2039.025359,NULL,3913.235282,2039.025359,791.2915648,11.93861745,2960.745668,44.6702726,0.762602263,251.5408747,9.268270992,439.4904483,16.19345793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3238,1328,4987,437
51650010501,Virginia,Hampton city,1,2019,2497,2.566752799,1,1,1,1,1,22.96067319,1,1,1,1,1,0,0,1,4036.596484,5804.999975,4036.596484,1577.549912,2315.943074,1577.549912,5804.999975,2315.943074,947.9999966,16.3307493,4137.00002,71.26615021,2.894056881,130.7737787,5.237235831,248.6316596,9.957215041,4036.596484,69.53654581,1577.549912,27.17570908,682.775166,11.7618461,2783.908902,47.95708702,91.53829529,3.665930929,176.9126217,7.085006875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2284,948,4137,140
51650010502,Virginia,Hampton city,1,2019,1316,0,1,1,1,1,1,20.03231018,1,1,1,1,1,0,0,1,1996.652975,2682.746322,1996.652975,913.8972446,1200.643122,913.8972446,2682.746322,1200.643122,124.8742955,3.885323444,2105.390525,65.50686139,0.866766106,208.1162134,15.81430193,175.9536903,13.37034121,1996.652975,62.12361464,913.8972446,28.43488627,79.76988444,2.481950356,1664.212381,51.78009898,155.1577077,11.79009937,129.3135139,9.826254854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1038,163,2434,196
51650010601,Virginia,Hampton city,1,2019,1075,10.51667277,1,1,1,1,1,41.52719665,1,1,1,1,1,0,0,1,1623.61176,2728.999944,1623.61176,733.9128139,1287.080704,733.9128139,2728.999944,1287.080704,184.9999997,6.779039929,2064.999956,75.66874153,0.622938785,134.3368421,12.49645043,217.485548,20.23121377,1623.61176,59.49475119,733.9128139,26.89310421,101.8717765,3.73293428,1181.27486,43.28599707,65.73381958,6.114773914,122.3067051,11.37736791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,967,185,2065,123
51650010602,Virginia,Hampton city,1,2019,1272,0,0,1,0,0,1,32.66078184,0,1,0,1,0,0,0,0,4.762043715,1268.436799,4.762043715,2.412928402,658.9489272,2.412928402,1268.436799,658.9489272,142.2412742,4.601788229,924.8988093,29.9223167,2.80E-02,91.53085961,7.195822296,105.1149243,8.26375191,4.762043715,0.154061589,2.412928402,7.81E-02,0.954370409,3.09E-02,4.444534004,0.143789518,0.366005909,2.88E-02,0.422412023,3.32E-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1234,401,2477,207
51650010701,Virginia,Hampton city,1,2019,1505,0.302696753,0,1,0,0,1,29.62480459,0,1,0,1,0,0,0,0,388.9468732,1834.462634,388.9468732,140.2387195,693.3648951,140.2387195,1834.462634,693.3648951,288.8842959,7.949485303,672.3600539,18.50192774,1.563048263,85.55602572,5.684785762,243.7126461,16.1935313,388.9468732,10.70299596,140.2387195,3.859073184,46.90653956,1.290768838,122.838839,3.380265245,18.3552416,1.219617382,56.91298515,3.781593698,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1894,389,1919,253
51650010702,Virginia,Hampton city,1,2019,1450,0.134048257,0,1,0,0,1,9.676591376,0,1,0,1,0,0,0,0,35.67261219,2945.950955,35.67261219,11.71459091,1016.05383,11.71459091,2945.950955,1016.05383,311.7870761,8.358902845,738.1407557,19.7892964,0.707984081,81.5259635,5.622480241,187.3563857,12.92113005,35.67261219,0.9563703,11.71459091,0.314064099,6.597762048,0.176883701,9.065620422,0.243046124,0.414963756,2.86E-02,2.089989424,0.144137202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1342,378,975,103
51650010703,Virginia,Hampton city,1,2019,1247,0,0,0,0,0,0,14.99513145,0,1,0,1,0,0,0,0,NULL,1871.057338,NULL,NULL,502.7960131,NULL,1871.057338,502.7960131,230.6174055,7.261253321,494.420665,15.56740129,1.449767876,31.06082052,2.490843666,34.90697356,2.799276148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,862,460,760,58
51650010800,Virginia,Hampton city,1,2019,2279,0,0,0,0,0,0,6.754617414,1,1,1,1,1,0,0,1,717.6278451,4399.472625,717.6278451,229.3998614,1178.497154,229.3998614,4399.472625,1178.497154,691.3349226,13.00234949,1647.408205,30.9837917,2.098977089,218.2976245,9.578658382,245.4023564,10.76798405,717.6278451,13.49685622,229.3998614,4.314460436,110.8487492,2.084798743,229.6889503,4.319897504,36.89040629,1.618710236,38.79668754,1.70235575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1375,872,1829,212
51650010900,Virginia,Hampton city,1,2019,783,0.239005736,0,1,0,0,1,19.85576923,0,1,0,1,0,0,0,0,NULL,668.1393344,NULL,NULL,266.9345117,NULL,668.1393344,266.9345117,74.33386957,3.553244244,489.196688,23.38416291,0.186293208,48.56899443,6.202936708,60.86494247,7.773300443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,831,231,1592,158
51650011000,Virginia,Hampton city,1,2019,2515,1.636929121,1,1,1,1,1,18.08454657,1,1,1,1,1,0,0,1,922.2958634,3059.826896,922.2958634,334.6512242,1166.506488,334.6512242,3059.826896,1166.506488,386.8410961,6.332314554,820.5302148,13.43149803,0.706896995,100.4736983,3.994978065,190.2772672,7.565696507,922.2958634,15.09732957,334.6512242,5.478003343,176.8616052,2.895099119,102.4276551,1.676668115,25.50095269,1.013954381,66.54748015,2.646023068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2205,694,2248,217
51650011100,Virginia,Hampton city,1,2019,278,0,0,0,0,0,0,3.361344538,1,1,1,1,1,0,0,0,682.1116951,695.9999988,682.1116951,107.4755829,109.663866,107.4755829,695.9999988,109.663866,50.0000028,7.183908448,137.9999993,19.82758611,0.862068974,29.68932099,10.67961187,0,0,682.1116951,98.00455389,107.4755829,15.4418941,50.0000028,7.183908448,136.7295424,19.6450492,29.36554165,10.56314448,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,50,138,22
51650011200,Virginia,Hampton city,1,2019,1279,0,0,1,0,0,1,25.64480472,0,1,0,1,0,0,0,0,0,1114.338643,0,0,447.6184339,0,1114.338643,447.6184339,173.5760353,6.11398504,306.9948707,10.81348611,0.346638501,55.52231168,4.341072063,70.86247675,5.54045948,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1113,437,805,108
51650011300,Virginia,Hampton city,1,2019,853,6.479383779,0,1,0,0,1,29.52332137,0,1,0,1,0,0,0,0,NULL,634.6154528,NULL,NULL,265.4440458,NULL,634.6154528,265.4440458,47.52910642,2.153561687,373.0545417,16.90324158,0.720023899,28.80850561,3.377316015,49.57564998,5.811916762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,980,197,1291,152
51650011400,Virginia,Hampton city,1,2019,280,81.46551724,0,1,0,0,1,68.77394636,0,1,0,1,0,0,0,0,78.00639343,2779.290906,78.00639343,58.28063965,1989.067942,58.28063965,2779.290906,1989.067942,89.12794209,3.201434702,2509.604748,90.1438487,0.317011089,98.93491579,35.3338985,12.22791087,4.367111023,78.00639343,2.801953787,58.28063965,2.09341378,0.412900299,1.48E-02,72.13050079,2.590894425,1.899595499,0.678426964,0.234781459,8.39E-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,390,90,2511,89
51650011500,Virginia,Hampton city,1,2019,1826,0,0,0,0,0,0,7.411385607,0,1,0,1,0,0,0,0,NULL,2516.618315,NULL,NULL,490.8706171,NULL,2516.618315,490.8706171,375.6446569,9.252331452,389.9239022,9.604036999,0.503847047,29.44438573,1.612507433,66.09781097,3.619814401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,658,663,629,44
51650011600,Virginia,Hampton city,1,2019,1107,0.921828909,0,1,0,0,1,18.12910707,0,1,0,1,0,0,0,0,NULL,604.0077475,NULL,NULL,252.1599244,NULL,604.0077475,252.1599244,65.06763801,2.399249189,407.7807404,15.03616299,0.1386583,26.95415042,2.434882603,21.91548178,1.979718318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1050,251,1714,137
51650011800,Virginia,Hampton city,1,2019,1903,2.254098361,1,1,1,1,1,17.925958,1,1,1,1,1,0,0,1,1041.925999,4705.239652,1041.925999,515.7463183,1959.400353,515.7463183,4705.239652,1959.400353,692.1490183,14.18338152,3218.208497,65.94689544,0.528356677,249.4589791,13.10872197,380.47524,19.99344404,1041.925999,21.35094259,515.7463183,10.5685721,150.6690164,3.087479843,862.4586462,17.67333291,111.1216756,5.839289314,88.6356286,4.657678854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,714,3264,250
51650011900,Virginia,Hampton city,1,2019,1268,0.125865324,0,1,0,1,1,9.220146223,0,1,0,1,0,0,0,1,447.4750336,2512.473446,447.4750336,171.2149258,848.36487,171.2149258,2512.473446,848.36487,395.2874052,12.43824434,2236.921376,70.3877085,0.545475848,154.0351628,12.1478835,139.3997677,10.99367253,447.4750336,14.08039753,171.2149258,5.38750553,62.50520388,1.966809436,413.1385549,12.99995453,36.38453764,2.869443031,23.14648664,1.8254327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,812,487,2852,174
51650012000,Virginia,Hampton city,1,2019,1325,0,0,1,0,0,1,24.70156107,0,1,0,1,0,0,0,0,10.26525,1013.56814,10.26525,4.857012719,471.8610533,4.857012719,1013.56814,471.8610533,162.2555742,5.043692079,855.6968349,26.59921775,0.187051743,76.96726766,5.808850389,73.65125322,5.558585149,10.26525,0.319093876,4.857012719,0.150979569,1.696074404,5.27E-02,8.54955712,0.2657618,0.791249607,5.97E-02,0.724224534,5.47E-02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1335,442,2407,166
51650012100,Virginia,Hampton city,1,2019,2335,0,0,0,0,0,0,2.924082819,1,1,1,1,1,0,0,0,4700.620926,5909.898323,4700.620926,669.0841563,907.5955555,669.0841563,5909.898323,907.5955555,885.9822657,14.99123969,884.9574504,14.97389933,1.438140261,66.12797846,2.832033339,54.52086713,2.334940776,4700.620926,79.5367331,669.0841563,11.32122092,661.0201642,11.18477435,617.0003267,10.43993785,62.98055698,2.697240127,43.3067593,1.854679199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,871,886,885,66
51700030100,Virginia,Newport News city,1,2019,1545,22.15756491,1,1,1,1,1,45.28043776,1,1,1,1,1,0,0,1,684.2509795,4214.770107,684.2509795,517.8074,3028.23669,517.8074,4214.770107,3028.23669,179.3007949,4.01299899,3510.850152,78.57766678,0.333564288,818.541403,52.98002608,500.0183144,32.36364495,684.2509795,15.31448029,517.8074,11.58924351,45.97299402,1.028938989,578.946622,12.95762359,153.5054794,9.935629736,107.6762883,6.969339048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2064,191,3626,542
51700030300,Virginia,Newport News city,1,2019,2432,0.096509571,1,1,1,1,1,19.33471933,1,1,1,1,1,0,0,1,991.4997531,5265.559005,991.4997531,507.4436552,2795.126263,507.4436552,5265.559005,2795.126263,715.9399533,11.5158429,4668.087728,75.08585697,0.289499005,371.2284975,15.26432967,470.533562,19.34759712,991.4997531,15.94820256,507.4436552,8.162194872,118.7063902,1.90938379,829.0855153,13.33578117,23.25243916,0.956103584,84.08792084,3.457562535,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2831,906,5575,402
51700030400,Virginia,Newport News city,1,2019,1320,0.611052072,0,0,0,0,1,34.03702501,0,0,0,0,0,0,0,0,NULL,332.4838355,NULL,NULL,250.5853507,NULL,332.4838355,250.5853507,29.73396864,0.789956659,296.9014172,7.88792288,0,0.852681816,6.46E-02,34.28151716,2.597084633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1913,381,3593,360
51700030500,Virginia,Newport News city,1,2019,713,2.028005794,0,1,0,0,1,25.60840708,0,1,0,1,0,0,0,0,NULL,643.2355217,NULL,NULL,415.380933,NULL,643.2355217,415.380933,90.31481426,4.360927777,595.0189921,28.73099913,0.144857558,72.4849223,10.16618826,58.39948772,8.19067149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1063,249,1912,164
51700030600,Virginia,Newport News city,1,2019,1007,0,0,1,0,0,1,29.86964618,0,1,0,1,0,0,0,0,NULL,585.920138,NULL,NULL,295.1473982,NULL,585.920138,295.1473982,83.65224579,3.267665851,551.4458993,21.54085544,0,58.52620883,5.811937322,73.70750061,7.319513467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2063,313,2395,332
51700030800,Virginia,Newport News city,1,2019,887,0,0,1,0,0,1,44.02332362,0,1,0,1,0,0,0,0,0,946.3681262,0,0,634.3389986,0,946.3681262,634.3389986,157.2851539,6.880365437,883.9562079,38.66825057,2.70E-02,93.29817778,10.51839659,114.4526432,12.90334196,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1093,286,2139,217
51700030900,Virginia,Newport News city,1,2019,945,0,1,1,1,0,1,28.14014163,1,1,1,1,1,0,0,0,737.2006833,2126.418511,737.2006833,450.0283321,1400.00397,450.0283321,2126.418511,1400.00397,186.5447059,8.725196719,1362.979535,63.75021211,1.214758843,86.26205445,9.12825973,328.2177045,34.73203222,737.2006833,34.48085516,450.0283321,21.04903331,95.179158,4.451784752,364.3806996,17.04306359,34.35702289,3.635663798,114.9692151,12.16605451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1885,187,1372,86
51700031100,Virginia,Newport News city,1,2019,1310,0.401606426,1,1,1,1,1,15.41707238,1,1,1,1,1,0,0,1,700.9099224,2638.161307,700.9099224,253.0739649,982.2513486,253.0739649,2638.161307,982.2513486,379.5385236,13.85682817,1070.359061,39.07846151,1.646297639,214.1710802,16.34893742,186.4831442,14.23535452,700.9099224,25.58999351,253.0739649,9.239648225,76.87853003,2.806810151,185.6706003,6.778773287,8.428871282,0.643425289,39.41563489,3.008827091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1144,390,1122,196
51700031200,Virginia,Newport News city,1,2019,1103,0,0,1,0,0,1,25.75888985,0,1,0,1,0,0,0,0,157.3627782,968.0453659,157.3627782,103.2079921,580.2568126,103.2079921,968.0453659,580.2568126,93.480115,4.307839401,328.7475258,15.14965556,0.162639762,82.24201744,7.456211917,94.09502327,8.530827132,157.3627782,7.25174093,103.2079921,4.756128667,14.1225155,0.650807166,36.43875417,1.679205261,11.68174406,1.05908831,13.86200882,1.256755107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1336,243,1111,209
51700031300,Virginia,Newport News city,1,2019,1934,0.115955473,1,1,1,1,1,18.91499152,1,1,1,1,1,0,0,1,699.0669564,2345.024306,699.0669564,327.2754004,1011.790269,327.2754004,2345.024306,1011.790269,342.0322415,7.932102076,1373.053964,31.84262439,0.498985585,107.6288669,5.565091361,250.9582616,12.97612521,699.0669564,16.21212793,327.2754004,7.589874776,93.65177055,2.171887072,388.5979326,9.012011423,17.1026874,0.884316825,80.72840788,4.174167936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1863,557,2553,279
51700031400,Virginia,Newport News city,1,2019,2447,4.541108987,0,1,0,1,1,15.87036418,0,1,0,1,0,0,0,1,372.4107312,4865.533674,372.4107312,71.81022216,1680.939248,71.81022216,4865.533674,1680.939248,681.5900471,10.86026206,2235.947209,35.62694724,0.981277124,109.8375104,4.48866001,175.2879306,7.163380901,372.4107312,5.93388673,71.81022216,1.144203667,55.89149883,0.890559255,90.65223773,1.444426987,0.485327004,1.98E-02,13.31629971,0.544188791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1922,885,2717,125
51700031500,Virginia,Newport News city,1,2019,2606,1.31781619,0,0,0,0,0,6.09181358,0,1,0,1,0,0,0,0,0,2310.694939,0,0,527.1458111,0,2310.694939,527.1458111,252.3498289,4.318840131,187.779486,3.213751258,0.548616291,74.16212165,2.845822013,31.00691081,1.189827737,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1319,657,964,135
51700031601,Virginia,Newport News city,1,2019,2468,0.161004669,0,1,0,0,1,9.256428075,0,1,0,1,0,0,0,0,374.6737899,2607.896825,374.6737899,80.4908316,587.1888602,80.4908316,2607.896825,587.1888602,348.6563327,5.613529748,697.7735948,11.23448068,0.678727219,30.60972364,1.240264329,160.4500078,6.501215876,374.6737899,6.032422958,80.4908316,1.295939971,46.26424158,0.744875891,79.48870671,1.279805292,0,0,22.1028397,0.895576973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2290,571,2608,277
51700031602,Virginia,Newport News city,1,2019,1894,0.202156334,0,1,0,0,1,6.404624277,0,1,0,1,0,0,0,0,183.2907734,2261.680548,183.2907734,34.8265357,565.5014444,34.8265357,2261.680548,565.5014444,352.7925898,7.924361855,454.0065385,10.19781084,0.933865003,49.80568061,2.629655787,94.78621839,5.004552185,183.2907734,4.117043427,34.8265357,0.782267199,8.119058788,0.182368796,101.3491287,2.276485371,4.679964483,0.247094218,9.276420593,0.489779334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1078,625,764,163
